imgnum,imgIdx_name,Mean_photo,Mean_photo_deg,Mean_vecLD,Mean_vecLD_deg,Pos_1,Pos_2,Diff,Diff_deg
33066,img33066_min.png,1.49725646726907,85.786476423185,1.49726160346254,85.7867707053936,239,215,-5.13619347097816e-06,-0.000294282208649697
21380,img21380_max.png,1.7384500295198,99.6058495858782,0.167650965952335,9.60569278036026,33,1,-1.57079359002232,-89.9998431944821
21380,img21380_min.png,1.10952079060951,63.5708585839431,1.10947255176475,63.5680947017298,125,217,4.82388447595739e-05,0.00276388221331035
34026,img34026_max.png,1.44879046530389,83.0095790607076,3.01957616901949,173.008970403098,145,57,-1.5707857037156,-89.9993913423908
34026,img34026_min.png,2.91799641771274,167.188879369233,2.91802320263157,167.190414032037,116,207,-2.67849188242408e-05,-0.00153466280322951
50752,img50752_max.png,1.46214879848955,83.7749551735756,3.03293786576384,173.774539233683,94,114,-1.57078906727429,-89.9995840601079
50752,img50752_min.png,1.49349265713334,85.5708259875195,1.49347894064242,85.57004009048,60,38,1.37164909208565e-05,0.000785897039494588
7828,img7828_max.png,1.5299828395806,87.6615594354099,3.10088163209218,177.667430288521,4,133,1.57069386107821,89.9941291468892
7828,img7828_min.png,0.0327351210648977,1.87558427886843,0.0327613572572692,1.87708750196181,68,118,-2.62361923715204e-05,-0.00150322309338145
61365,img61365_max.png,1.68096278871199,96.3120733117381,0.110065900784903,6.30631158328058,176,61,-1.57069576566271,-89.9942382715425
61365,img61365_min.png,1.64839914566898,94.4463139998032,1.64840224050348,94.446491320758,187,97,-3.0948344944548e-06,-0.000177320954823764
20398,img20398_max.png,3.12151659379239,178.849726504357,1.55071741787449,88.849563261633,96,121,-1.57079347767189,-89.9998367572763
20398,img20398_min.png,3.11398615409,178.418264091532,3.11398385188873,178.418132185115,134,4,2.30220127317438e-06,0.000131906416542536
13850,img13850_max.png,3.10158178176802,177.707545909974,1.53072332152976,87.7039859259021,240,54,-1.57073419335153,-89.9964400159284
13850,img13850_min.png,0.0489877859629329,2.80679338336627,0.0489949651661887,2.8072047214131,161,52,-7.17920325565835e-06,-0.000411338046815804
51299,img51299_max.png,1.62519613761587,93.1168795663516,0.0543551223536109,3.11431910577911,205,118,-1.57075163832754,-89.9974395394275
51299,img51299_min.png,2.98567358807042,171.066495600116,2.98568716510823,171.067273507081,91,64,-1.35770378073552e-05,-0.000777906964651006
18084,img18084_max.png,1.68358818632907,96.4624975147404,0.112795658001972,6.46271515091401,212,143,1.57079252832709,89.9997823638264
18084,img18084_min.png,1.68864497985519,96.7522304416562,1.6886396105241,96.7519228016461,38,38,5.36933108641335e-06,0.000307640010059878
63368,img63368_max.png,0.0274087412254053,1.57040519398195,1.59823653215947,91.5722079563625,12,107,1.57076486265572,89.9981972376194
63368,img63368_min.png,3.07286244351099,176.062049037437,3.07284248678259,176.060905601127,36,144,1.99567284013824e-05,0.00114343631028807
46443,img46443_max.png,1.59260302688651,91.2494318803568,0.0218128711873054,1.24978545809512,201,191,1.5707901556992,89.9996464222617
46443,img46443_min.png,1.53049697030411,87.6910169559848,1.5304876171076,87.6904810572999,7,229,9.35319650907651e-06,0.000535898684926579
2672,img2672_max.png,0.100186943994932,5.74028905322315,1.67098868211794,95.7405990994855,45,240,1.57079091546678,89.9996899537376
2672,img2672_min.png,3.03483344150507,173.883147723403,3.03483207381956,173.883069360796,51,37,1.36768550706989e-06,7.83626072563148e-05
51655,img51655_max.png,3.13123056582683,179.406296104238,1.56046908679481,89.4082927339763,227,93,1.57076147903202,89.9980033702617
51655,img51655_min.png,3.06766669206986,175.764354408461,3.06765997550954,175.763969577902,143,3,6.71656031903112e-06,0.000384830559125525
61248,img61248_max.png,1.60233963819664,91.8072986151865,0.0315369080024655,1.80693172743362,179,142,-1.57078992339562,-89.9996331122471
61248,img61248_min.png,1.31364199953203,75.2661423643117,1.31364187893868,75.2661354548219,52,59,1.2059334664194e-07,6.90948979994128e-06
59012,img59012_max.png,0.384558983724561,22.0336067412575,1.95556133862545,112.045411282192,146,164,1.5705902986889,89.9881954590654
59012,img59012_min.png,2.65949112543723,152.377617140051,2.65921181639151,152.361613910551,39,154,0.000279309045727594,0.0160032295000176
23198,img23198_max.png,1.47635548208973,84.5889381847434,3.04716404505618,174.589639265731,179,25,1.57078409062334,89.9992989190123
23198,img23198_min.png,2.44458502657744,140.064404683764,2.44458574292879,140.064445727673,232,236,-7.16351350238398e-07,-4.10439090171581e-05
45884,img45884_max.png,1.45082377732491,83.1260792579453,3.0216527340499,173.127948815226,144,206,1.5707636968648,89.9981304427198
45884,img45884_min.png,1.84043656411262,105.449247585211,1.84044675467977,105.4498314617,24,11,-1.0190567156565e-05,-0.000583876488915805
60120,img60120_max.png,1.60001360557712,91.6740267630788,0.0292298320910424,1.67474601469278,191,185,1.57078377348608,89.999280748386
60120,img60120_min.png,1.58344380210415,90.7246469567164,1.58338453554832,90.7212512332007,106,113,5.92665558363237e-05,0.00339572351569778
65482,img65482_max.png,1.53392653623396,87.8875166093272,3.1046343338752,177.882444262459,207,82,-1.57070779764124,-89.9949276531316
65482,img65482_min.png,3.0603633006819,175.345900905799,3.06037110734676,175.346348194747,86,82,-7.80666485722392e-06,-0.00044728894839203
26250,img26250_max.png,0.228223593745365,13.0762487069177,1.7995578495447,103.10706976855,66,134,1.57025839779046,89.9691789383682
26250,img26250_min.png,0.181671374690653,10.4090030281142,0.181669719500889,10.4089081927264,174,9,1.65518976436019e-06,9.4835387791092e-05
62764,img62764_max.png,1.48990930963764,85.3655152994872,3.06075673518781,175.368443042502,108,64,1.57074522803963,89.9970722569849
62764,img62764_min.png,1.67581618591239,96.0171946924907,1.67582634721634,96.0177768923218,57,208,-1.01613039580339e-05,-0.000582199831144923
55851,img55851_max.png,0.284950870608865,16.3264822544664,1.85636440791497,106.36184581183,169,229,1.57017911628369,89.9646364426368
55851,img55851_min.png,0.565381840883853,32.3939932959818,0.565377995325482,32.3937729617173,53,36,3.84555837129597e-06,0.000220334264546462
41240,img41240_max.png,1.61116929218077,92.3132005230383,0.0403680672517693,2.31291988062665,30,217,-1.57079142866079,-89.9997193575884
41240,img41240_min.png,0.047902436889444,2.74460746215692,0.0479037732022171,2.74468402723893,183,164,-1.33631277310364e-06,-7.65650820082619e-05
68854,img68854_max.png,1.54152455490405,88.3228510117849,3.11230822892333,178.322126061143,102,119,-1.57078367401928,-89.9992750493579
68854,img68854_min.png,3.08498428205713,176.75657922607,3.08498728685067,176.756751388058,103,58,-3.00479353843031e-06,-0.000172161988060237
31237,img31237_max.png,0.0415291578825694,2.37944547340368,1.61231864358177,92.3790535074929,59,98,-1.5707894856992,-89.9996080340892
31237,img31237_min.png,0.01083008097617,0.620517931719467,0.0108323565568914,0.620648312890742,189,46,-2.27558072141143e-06,-0.00013038117127821
14127,img14127_max.png,2.22736369623316,127.618539234819,0.65644230444393,37.6113735384791,170,193,-1.57067126180057,-89.9928343036601
14127,img14127_min.png,0.955085914872403,54.7223919945797,0.955085187511456,54.7223503198673,63,64,7.27360946584099e-07,4.16747124219094e-05
16502,img16502_max.png,0.881803479430584,50.5236177313236,2.45257919078373,140.522436553518,134,81,-1.57077571135314,-89.9988188221946
16502,img16502_min.png,1.932448872002,110.721164490531,1.93245537755421,110.721537231216,102,210,-6.50555220116367e-06,-0.000372740684528721
4604,img4604_max.png,3.1305047759353,179.36471140664,1.55975686545387,89.3674854570615,90,190,1.57074791048143,89.9972259495785
4604,img4604_min.png,3.12764497698356,179.200856996449,3.12764361223356,179.200778802034,137,89,1.3647500027858e-06,7.81944152500935e-05
20200,img20200_max.png,0.171452077865572,9.82348045044562,1.74296388004353,99.8644741702404,181,4,1.57008085141184,89.9590062802053
20200,img20200_min.png,3.00406757100921,172.120393190945,3.00406790486026,172.120412319201,78,196,-3.3385104636352e-07,-1.91282559426561e-05
19256,img19256_max.png,0.410209291407646,23.5032611147102,1.98100260467043,113.503088452039,53,2,-1.57079331326279,-89.9998273373287
19256,img19256_min.png,1.27824067589462,73.2377959307113,1.27820807580782,73.235928083326,44,179,3.26000867973963e-05,0.00186784738525097
45000,img45000_max.png,0.114066047578014,6.53550311195865,1.68483871187639,96.5341473507751,64,24,-1.57077266429837,-89.9986442388164
45000,img45000_min.png,1.57742722737521,90.3799226176229,1.57740975738649,90.3789216610008,4,204,1.7469988725427e-05,0.0010009566221081
54705,img54705_max.png,1.27305609444741,72.9407412952447,2.84389536769947,162.943201945985,95,56,1.57075338033773,89.9975393492596
54705,img54705_min.png,1.86257643208794,106.717768579174,1.86256037706839,106.716848694314,158,70,1.60550195453801e-05,0.000919884859950327
49840,img49840_max.png,1.93061810383722,110.616269201423,0.359502261609793,20.5979623156491,3,97,-1.57047681136236,-89.9816931142264
49840,img49840_min.png,2.99190554244105,171.423560283672,2.99189806394831,171.4231317976,211,238,7.47849274773671e-06,0.000428486071564508
19862,img19862_max.png,1.37341479510657,78.690871280431,2.94385858961225,168.670672668117,59,99,-1.57044379450569,-89.9798013876861
19862,img19862_min.png,1.45863554842432,83.5736607724639,1.45863946738445,83.5738853123393,38,218,-3.91896012774673e-06,-0.000224539875399938
45202,img45202_max.png,1.64926954495929,94.496184205629,0.0784281076816888,4.49359956535832,115,127,-1.57075121631219,-89.9974153597293
45202,img45202_min.png,1.45599367692643,83.4222926856185,1.45597560105778,83.4212570146341,179,63,1.80758686447735e-05,0.00103567098437838
44567,img44567_max.png,2.68764997757678,153.99100052358,1.11682831883474,63.9895491099216,104,70,-1.57077099484775,-89.9985485863417
44567,img44567_min.png,2.92122510304837,167.37386941234,2.92122292300504,167.373744505059,122,111,2.18004332586119e-06,0.00012490728172751
39573,img39573_max.png,0.274110430199283,15.7053707709343,1.6825490529489,96.4029595577058,177,3,-1.40843862274962,-80.6975887867715
39573,img39573_min.png,1.59884876885282,91.6072865349545,1.59885347690018,91.6075562861979,33,129,-4.70804735930308e-06,-0.000269751243435779
52768,img52768_max.png,1.55081337376166,88.8550611289875,3.12157001343908,178.852787224655,16,163,-1.57075663967742,-89.9977260956677
52768,img52768_min.png,3.07767793561142,176.33795641107,3.07769287757574,176.338812522563,117,223,-1.49419643227233e-05,-0.000856111493327098
50963,img50963_max.png,0.0635030570027268,3.63845715243493,1.63428935143986,93.6378823406763,110,79,-1.57078629443713,-89.9994251882414
50963,img50963_min.png,3.08264819192365,176.622731120859,3.08263404560847,176.621920596704,115,4,1.41463151788201e-05,0.000810524155408249
46622,img46622_max.png,1.51746607838322,86.9444018456267,3.08831027611556,176.947144648304,193,155,1.57074845585745,89.997257197323
46622,img46622_min.png,2.8458175144278,163.053332841123,2.84582897632443,163.053989559425,115,72,-1.14618966278179e-05,-0.000656718301989198
42207,img42207_max.png,1.51651502279986,86.8899103746179,3.08730544798847,176.889572237485,194,208,-1.57079042518861,-89.9996618628675
42207,img42207_min.png,0.0249481425029519,1.42942327211009,0.0249523637047537,1.42966512915781,68,31,-4.22120180187946e-06,-0.000241857047720711
17042,img17042_max.png,2.86771013148401,164.30768740094,1.29699501941268,74.312340661835,206,46,1.57071511207132,89.9953467391049
17042,img17042_min.png,1.33867757106296,76.7005749507317,1.33869483234913,76.7015639495783,121,109,-1.72612861710775e-05,-0.000988998846570272
990,img990_max.png,1.36906111955089,78.4414240457213,2.93987097398767,168.442199122508,49,206,1.57078279915301,89.9992249232129
990,img990_min.png,0.0033329539018088,0.190964191885304,0.00332761637975555,0.190658374398595,130,46,5.33752205322813e-06,0.000305817486707973
38899,img38899_max.png,0.929042774135157,53.2302299450703,2.49983167769697,143.229804625144,50,216,-1.57078890356181,-89.9995746800739
38899,img38899_min.png,1.44933573489564,83.0408207070118,1.44932139624182,83.0399991626642,42,118,1.43386538171697e-05,0.000821544347622971
58386,img58386_max.png,0.109748206055177,6.28810901609373,1.68055832470472,96.2888992311569,194,138,1.57078253494025,89.9992097849368
58386,img58386_min.png,0.129280585335424,7.40723191270068,0.129286038278908,7.40754434334826,85,129,-5.45294348452963e-06,-0.000312430647586908
8687,img8687_max.png,1.43700395859666,82.3342619711805,3.00794935737832,172.342803166866,109,109,1.57064725480813,89.9914588043149
8687,img8687_min.png,1.54857487873338,88.7268048114062,1.54855708958825,88.7257855684691,22,236,1.77891451293988e-05,0.00101924293706025
50810,img50810_max.png,1.5608956209939,89.4327313434022,3.13172068077065,179.434377621995,181,20,1.57076759381304,89.998353721407
50810,img50810_min.png,1.24565064862883,71.3705249141655,1.24559573682136,71.3673786993518,50,75,5.49118074733013e-05,0.0031462148136551
72559,img72559_max.png,1.42525464751377,81.6610760339449,2.99607860307646,171.662659045733,76,119,1.5707686980271,89.9984169882123
72559,img72559_min.png,3.04504793300394,174.468394976161,3.04504087786361,174.467990746396,159,81,7.05514032217636e-06,0.000404229764333273
40163,img40163_max.png,2.85889736256834,163.802752936248,1.28762628945731,73.7755519759941,171,211,-1.57032158047876,-89.972799039746
40163,img40163_min.png,0.0125707442557798,0.720250591194504,0.0125717364739985,0.72030744111079,87,97,-9.92218218698326e-07,-5.68499162874026e-05
21467,img21467_max.png,2.97338780698902,170.36257219613,1.40257269222008,80.3614957245122,20,129,-1.57077753882086,-89.9989235283819
21467,img21467_min.png,2.47754472553492,141.952856328049,2.47756150642415,141.953817802178,191,227,-1.67808892341803e-05,-0.000961474129595052
44521,img44521_max.png,3.10959220390538,178.166509290562,1.53877183524375,88.1651317930667,58,20,-1.57077228492816,-89.9986225025046
44521,img44521_min.png,1.71870851185435,98.4747439424647,1.7187118493661,98.4749351678022,233,192,-3.33751175141117e-06,-0.000191225337431176
9553,img9553_max.png,1.5006442572413,85.9805824904704,3.07150111656951,175.984050749153,39,43,1.57073579426158,89.9965317413177
9553,img9553_min.png,1.16588327917364,66.8001913015222,1.16584442361528,66.7979650420175,11,186,3.88555583605843e-05,0.00222625950468574
47740,img47740_max.png,1.26914852827078,72.7168542451558,2.83994451653012,162.716834848497,28,27,-1.57079598825934,-89.9999806033413
47740,img47740_min.png,1.57865843889605,90.450465841455,1.57866250471361,90.4506987956411,30,199,-4.06581755418856e-06,-0.000232954186125207
47844,img47844_max.png,2.83754178942242,162.579168725904,1.26705822019581,72.5970884145774,220,99,1.57048356922661,89.9820803113266
47844,img47844_min.png,1.54497829669727,88.5207358400645,1.54496857855582,88.5201790315744,31,106,9.71814145556138e-06,0.00055680849011479
60086,img60086_max.png,0.0852700791487801,4.88561565397158,1.6570622444419,94.9426729969964,97,128,1.56980048829667,89.9429426569751
60086,img60086_min.png,3.06731944074088,175.744458372881,3.06730104133045,175.743404164318,44,147,1.83994104299146e-05,0.00105420856316309
52824,img52824_max.png,0.168080018297308,9.63027566891741,1.73881029703821,99.6264913941785,209,178,-1.5707302787409,-89.9962157252611
52824,img52824_min.png,0.0577685954639546,3.30989670848319,0.057773688094338,3.31018849471078,129,83,-5.09263038339647e-06,-0.000291786227588708
65271,img65271_max.png,1.59950920403379,91.645126683466,0.0287331122666546,1.64628606515488,240,220,1.57077609176714,89.9988406183111
65271,img65271_min.png,1.57663214153304,90.334367554516,1.57663236723299,90.3343804861706,65,100,-2.25699950506808e-07,-1.29316546003517e-05
12859,img12859_max.png,1.41325767224574,80.9736999841637,2.98408070270423,170.975229991385,89,137,1.5707696231313,89.9984699927784
12859,img12859_min.png,1.54459064899887,88.4985252630081,1.54458940313562,88.498453880302,12,65,1.24586325100928e-06,7.13827061332798e-05
9075,img9075_max.png,2.28304945069654,130.809097944573,0.712089494951309,40.7997226963123,88,103,-1.57063269784456,-89.9906247517396
9075,img9075_min.png,0.137789129744759,7.89473559715518,0.137780968562518,7.89426799585696,77,4,8.16118224045148e-06,0.000467601298214991
27851,img27851_max.png,1.51024362806192,86.5305859244732,3.08102587541938,176.52977923213,218,78,-1.57078224735746,-89.999193307657
27851,img27851_min.png,1.58805591491914,90.9889015556533,1.58811468994272,90.992269116445,9,159,-5.87750235760964e-05,-0.00336756079169224
2953,img2953_max.png,0.00863465057944465,0.494729035772369,1.57943848427567,90.4951591495356,191,5,1.57078881989357,89.9995698862367
2953,img2953_min.png,0.0306111784458108,1.7538913308668,0.0306102797390814,1.75383983876418,92,238,8.9870672947967e-07,5.14921026191905e-05
61518,img61518_max.png,1.81174966038457,103.805609074296,0.240949258436606,13.8053755852245,73,153,-1.57079225164182,-89.9997665109281
61518,img61518_min.png,0.0524498179109501,3.00515320252712,0.0524399122013785,3.00458564717558,168,115,9.9057095714894e-06,0.000567555351528686
5764,img5764_max.png,1.70425182147457,97.6464365979758,0.133459268388494,7.64665281556442,64,80,1.57079255308607,89.9997837824114
5764,img5764_min.png,1.69983819134437,97.3935542191839,1.69985876736141,97.3947331381192,153,230,-2.05760170337577e-05,-0.00117891893522361
22965,img22965_max.png,0.701592834990947,40.1983083815996,2.27251194161853,130.205343147822,112,26,1.57067354696221,89.9929652337776
22965,img22965_min.png,0.00675904243067549,0.387264604827551,0.00677023364916395,0.387905814414548,147,179,-1.119121848836e-05,-0.000641209586991806
4350,img4350_max.png,1.59044955626477,91.1260471024261,0.0195987988374166,1.12292845690988,150,122,-1.57074189616244,-89.9968813544838
4350,img4350_min.png,1.38102032301904,79.1266359307848,1.38100349025348,79.1256714843607,110,31,1.6832765560526e-05,0.000964446424151306
6209,img6209_max.png,1.84612085569612,105.774933502468,0.275058966758784,15.7597179125075,94,10,-1.57053076465246,-89.9847844100399
6209,img6209_min.png,1.21715177725468,69.7376598635407,1.21715108873165,69.7376204140766,93,164,6.8852303591882e-07,3.94494640556828e-05
66814,img66814_max.png,1.6047987975147,91.9481980652618,0.0340382155911253,1.95024609552788,239,200,1.57076058192357,89.9979519697339
66814,img66814_min.png,1.34916233023893,77.301307400726,1.34915647529503,77.3009719371511,21,80,5.85494390303865e-06,0.000335463574929968
36858,img36858_max.png,0.00443851049765134,0.254307918839933,1.57522563606793,90.2537807275033,133,89,-1.57078712557028,-89.9994728086633
36858,img36858_min.png,3.09817942167841,177.512605036455,3.09819173285663,177.513310415008,234,122,-1.23111782204255e-05,-0.00070537855286376
6498,img6498_max.png,3.03366482731063,173.816191062183,1.46219342867353,83.7775122947566,127,23,-1.57012125495269,-89.9613212325736
6498,img6498_min.png,3.10410317478704,177.852011088457,3.10410114254743,177.851894649704,62,193,2.03223961436905e-06,0.00011643875286264
16323,img16323_max.png,0.0653275372458949,3.74299217017347,1.63611993085139,93.7427668150205,81,51,-1.57079239360549,-89.999774644847
16323,img16323_min.png,0.0377019432756557,2.16016222913671,0.0377076972999327,2.16049191044299,38,199,-5.75402427682725e-06,-0.000329681306278017
27260,img27260_max.png,1.61301894366008,92.4191777463731,0.0427114480071762,2.44718570770365,136,187,1.57030749565291,89.9719920386695
27260,img27260_min.png,1.2333285133643,70.6645185689188,1.23331854277947,70.6639472964885,61,157,9.97058483553914e-06,0.000571272430353533
49732,img49732_max.png,1.55669580376269,89.1920995413275,3.12749742664526,179.192402984799,186,15,1.57079103070722,89.9996965565281
49732,img49732_min.png,1.50259610922771,86.0924153715262,1.502575784492,86.0912508499502,40,189,2.03247357120073e-05,0.00116452157601684
9450,img9450_max.png,2.85654712402784,163.668094187029,1.28573858528207,73.6673944937838,152,178,-1.57078411484402,-89.9993003067552
9450,img9450_min.png,2.89503227680836,165.873131015269,2.89506738166254,165.875142375253,202,70,-3.51048541746835e-05,-0.00201135998463157
61591,img61591_max.png,1.54397075868141,88.4630081640562,3.11675839523667,178.577101809028,204,155,1.56880501703453,89.8859063550278
61591,img61591_min.png,3.09902595416101,177.561107774929,3.09903779134565,177.56178599565,239,164,-1.18371846418164e-05,-0.000678220721293156
15938,img15938_max.png,1.57484741021399,90.2321099823693,0.00405666034999534,0.232429516972796,197,31,1.57079074986399,89.9996804653965
15938,img15938_min.png,1.57610689771868,90.3042733007376,1.5761114894918,90.3045363899578,13,132,-4.591773119067e-06,-0.000263089220204161
44040,img44040_max.png,0.0741775948819139,4.25006312116488,1.64503643045857,94.253644610542,61,110,1.57073381801314,89.9964185106229
44040,img44040_min.png,3.08625150764026,176.829185903674,3.08625911460509,176.829621750654,17,52,-7.60696482604573e-06,-0.000435846979436889
60794,img60794_max.png,1.54957443080405,88.7840749264588,3.12035788001044,178.783337094987,178,25,-1.57078344920639,-89.9992621685282
60794,img60794_min.png,3.09540655934605,177.35373172764,3.09540302615517,177.353529290714,209,120,3.53319088208792e-06,0.000202436925757742
4528,img4528_max.png,0.490390511325039,28.0973066121871,2.0611465649037,118.09499912687,34,95,-1.57075605357866,-89.9976925146824
4528,img4528_min.png,0.158941819003335,9.10669541702334,0.158928042545994,9.10590608416106,112,147,1.37764573411303e-05,0.000789332862288787
50751,img50751_max.png,1.66326913893984,95.2983018556115,0.0924687419495129,5.2980686505914,152,67,-1.57079225659946,-89.9997667949799
50751,img50751_min.png,1.64472923465965,94.2360435877801,1.64473617229495,94.2364410850024,230,38,-6.9376352958006e-06,-0.000397497222250369
13886,img13886_max.png,1.4372060971573,82.3458436575822,3.00800093420788,172.34575830152,233,133,-1.57079483705058,-89.9999146439378
13886,img13886_min.png,1.81776487117852,104.150255265671,1.81776738182196,104.150399114944,119,166,-2.51064343914642e-06,-0.0001438492729253
67296,img67296_max.png,3.11196510816484,178.302466689818,1.54116482511653,88.3022400131947,151,60,-1.57079237054149,-89.9997733233769
67296,img67296_min.png,1.67623204234628,96.0410215110362,1.67606869437139,96.0316623614831,178,186,0.000163347974887929,0.00935914955308726
20428,img20428_max.png,1.45212600778844,83.200691567459,3.02297950023946,173.203966918288,91,159,1.57073916113878,89.9967246491712
20428,img20428_min.png,1.18837631865824,68.0889475324107,1.18838011054873,68.0891647917325,142,10,-3.79189049559692e-06,-0.000217259321773473
17927,img17927_max.png,0.108465528790577,6.21461702235479,1.67922831146716,96.2126950859478,126,95,-1.57076278267658,-89.998078063593
17927,img17927_min.png,0.596579599982659,34.1814932226093,0.596581741011545,34.1816158945282,22,40,-2.14102888529411e-06,-0.000122671918942951
6059,img6059_max.png,2.73042122786856,156.441612649796,1.15964075499012,66.442521012298,169,38,1.57078047287844,89.9990916374983
6059,img6059_min.png,2.0524134028081,117.594625796988,2.05230380224931,117.588346147537,67,67,0.000109600558795275,0.00627964945124471
46256,img46256_max.png,1.6321040842617,93.5126757542594,0.0615657721446399,3.52745890635195,39,222,1.57053831211706,89.9852168479075
